source_path	file name	resolution	dwi count(b0/dwi)	max b-value	DWI contrast	neighboring DWI correlation	neighboring DWI correlation(masked)
data-hcp/disease/banda	BANDA005_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.406999	0.951542	0.832479
data-hcp/disease/banda	BANDA006_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.486288	0.942763	0.783304
data-hcp/disease/banda	BANDA007_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.415670	0.947087	0.787081
data-hcp/disease/banda	BANDA008_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.417037	0.952723	0.824560
data-hcp/disease/banda	BANDA009_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.654002	0.941082	0.743715
data-hcp/disease/banda	BANDA010_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.346721	0.946922	0.818501
data-hcp/disease/banda	BANDA011_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.552401	0.947735	0.773275
data-hcp/disease/banda	BANDA012_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.394427	0.943831	0.803373
data-hcp/disease/banda	BANDA013_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.571205	0.951149	0.804403
data-hcp/disease/banda	BANDA014_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.464832	0.945754	0.781634
data-hcp/disease/banda	BANDA015_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.378833	0.947867	0.802440
data-hcp/disease/banda	BANDA016_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.509722	0.950307	0.802477
data-hcp/disease/banda	BANDA017_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.447756	0.944841	0.780182
data-hcp/disease/banda	BANDA018_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.307344	0.881754	0.582152
data-hcp/disease/banda	BANDA019_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.501034	0.945494	0.781933
data-hcp/disease/banda	BANDA020_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.399809	0.939013	0.767458
data-hcp/disease/banda	BANDA021_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.500739	0.947684	0.799861
data-hcp/disease/banda	BANDA022_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.311722	0.924065	0.723297
data-hcp/disease/banda	BANDA023_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.440498	0.945895	0.809804
data-hcp/disease/banda	BANDA024_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.298974	0.940611	0.803744
data-hcp/disease/banda	BANDA025_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.542217	0.945615	0.773726
data-hcp/disease/banda	BANDA026_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.454567	0.949257	0.805662
data-hcp/disease/banda	BANDA027_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.409319	0.952836	0.816857
data-hcp/disease/banda	BANDA028_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.391431	0.932097	0.742872
data-hcp/disease/banda	BANDA029_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.443466	0.925924	0.696293
data-hcp/disease/banda	BANDA030_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.414813	0.945702	0.791040
data-hcp/disease/banda	BANDA031_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.370547	0.942564	0.785596
data-hcp/disease/banda	BANDA032_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.428018	0.931681	0.724558
data-hcp/disease/banda	BANDA033_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.458889	0.940969	0.771502
data-hcp/disease/banda	BANDA034_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.330409	0.940408	0.783714
data-hcp/disease/banda	BANDA035_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.435388	0.949886	0.807902
data-hcp/disease/banda	BANDA036_dwi	1.5 1.5 1.5 	121/277	3010.000000	1.450198	0.895867	0.638211
data-hcp/disease/banda	BANDA037_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.350827	0.928523	0.731644
data-hcp/disease/banda	BANDA038_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.417058	0.929823	0.716437
data-hcp/disease/banda	BANDA039_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.217843	0.943208	0.837847
data-hcp/disease/banda	BANDA040_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.524902	0.946401	0.778003
data-hcp/disease/banda	BANDA041_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.414774	0.948321	0.812164
data-hcp/disease/banda	BANDA042_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.329983	0.911177	0.685602
data-hcp/disease/banda	BANDA043_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.355748	0.946075	0.810872
data-hcp/disease/banda	BANDA044_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.474159	0.872988	0.608154
data-hcp/disease/banda	BANDA045_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.402792	0.947253	0.800298
data-hcp/disease/banda	BANDA046_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.414084	0.952544	0.821115
data-hcp/disease/banda	BANDA047_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.308430	0.939104	0.788076
data-hcp/disease/banda	BANDA048_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.354250	0.941619	0.784180
data-hcp/disease/banda	BANDA049_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.337964	0.945948	0.794517
data-hcp/disease/banda	BANDA050_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.344472	0.944092	0.811893
data-hcp/disease/banda	BANDA051_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.370155	0.943943	0.797609
data-hcp/disease/banda	BANDA052_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.315021	0.937554	0.796024
data-hcp/disease/banda	BANDA053_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.333029	0.934609	0.770086
data-hcp/disease/banda	BANDA054_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.420207	0.942777	0.784662
data-hcp/disease/banda	BANDA055_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.486474	0.931998	0.721888
data-hcp/disease/banda	BANDA056_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.302455	0.939581	0.779702
data-hcp/disease/banda	BANDA057_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.418470	0.940803	0.755603
data-hcp/disease/banda	BANDA058_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.356619	0.938878	0.772002
data-hcp/disease/banda	BANDA059_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.398735	0.944126	0.802542
data-hcp/disease/banda	BANDA060_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.397329	0.940486	0.789406
data-hcp/disease/banda	BANDA061_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.499732	0.943813	0.766450
data-hcp/disease/banda	BANDA062_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.436394	0.946582	0.792360
data-hcp/disease/banda	BANDA063_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.407662	0.938063	0.761024
data-hcp/disease/banda	BANDA064_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.389627	0.943377	0.787803
data-hcp/disease/banda	BANDA065_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.475582	0.933094	0.739451
data-hcp/disease/banda	BANDA066_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.380364	0.937467	0.744504
data-hcp/disease/banda	BANDA067_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.404145	0.939444	0.783840
data-hcp/disease/banda	BANDA068_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.407352	0.937492	0.744818
data-hcp/disease/banda	BANDA069_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.422508	0.939364	0.768574
data-hcp/disease/banda	BANDA070_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.437015	0.939038	0.773403
data-hcp/disease/banda	BANDA071_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.371131	0.949018	0.819148
data-hcp/disease/banda	BANDA072_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.456805	0.937438	0.744748
data-hcp/disease/banda	BANDA073_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.440169	0.937500	0.741087
data-hcp/disease/banda	BANDA074_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.188150	0.887747	0.622761
data-hcp/disease/banda	BANDA075_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.503705	0.938243	0.748518
data-hcp/disease/banda	BANDA076_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.376390	0.940821	0.766077
data-hcp/disease/banda	BANDA077_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.432269	0.653809	0.520219
data-hcp/disease/banda	BANDA078_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.455028	0.945178	0.788279
data-hcp/disease/banda	BANDA079_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.429857	0.941468	0.789622
data-hcp/disease/banda	BANDA080_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.446193	0.938532	0.758210
data-hcp/disease/banda	BANDA081_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.567179	0.945370	0.777519
data-hcp/disease/banda	BANDA082_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.459687	0.935410	0.738750
data-hcp/disease/banda	BANDA083_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.435042	0.937615	0.731321
data-hcp/disease/banda	BANDA084_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.458460	0.948042	0.796250
data-hcp/disease/banda	BANDA085_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.319231	0.941041	0.778468
data-hcp/disease/banda	BANDA086_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.482181	0.931774	0.724133
data-hcp/disease/banda	BANDA087_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.466958	0.938720	0.767946
data-hcp/disease/banda	BANDA088_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.446902	0.934468	0.754987
data-hcp/disease/banda	BANDA089_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.467444	0.941101	0.763579
data-hcp/disease/banda	BANDA090_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.435263	0.938670	0.774440
data-hcp/disease/banda	BANDA091_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.501734	0.934838	0.733924
data-hcp/disease/banda	BANDA092_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.402948	0.932513	0.731941
data-hcp/disease/banda	BANDA093_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.486928	0.949669	0.808584
data-hcp/disease/banda	BANDA094_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.406197	0.941958	0.794472
data-hcp/disease/banda	BANDA095_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.445039	0.946196	0.783085
data-hcp/disease/banda	BANDA096_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.508158	0.950170	0.778398
data-hcp/disease/banda	BANDA097_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.439369	0.939324	0.755172
data-hcp/disease/banda	BANDA098_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.476292	0.945397	0.778847
data-hcp/disease/banda	BANDA099_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.313079	0.903095	0.642343
data-hcp/disease/banda	BANDA100_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.478223	0.946011	0.781294
data-hcp/disease/banda	BANDA101_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.412668	0.948490	0.797523
data-hcp/disease/banda	BANDA102_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.489862	0.940101	0.757949
data-hcp/disease/banda	BANDA103_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.429646	0.947638	0.808134
data-hcp/disease/banda	BANDA104_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.458719	0.940139	0.759069
data-hcp/disease/banda	BANDA105_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.468497	0.941598	0.775713
data-hcp/disease/banda	BANDA106_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.504533	0.939008	0.749331
data-hcp/disease/banda	BANDA107_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.391323	0.942969	0.794741
data-hcp/disease/banda	BANDA108_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.417005	0.949333	0.812100
data-hcp/disease/banda	BANDA109_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.431028	0.947102	0.799245
data-hcp/disease/banda	BANDA110_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.413783	0.930957	0.742766
data-hcp/disease/banda	BANDA111_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.438950	0.944007	0.783391
data-hcp/disease/banda	BANDA112_dwi	1.5 1.5 1.5 	21/277	3010.000000	1.355463	0.933765	0.760287
data-hcp/disease/banda	BANDA113_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.332538	0.919984	0.711945
data-hcp/disease/banda	BANDA114_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.496453	0.938083	0.740384
data-hcp/disease/banda	BANDA115_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.498911	0.937117	0.736979
data-hcp/disease/banda	BANDA116_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.360556	0.887970	0.601122
data-hcp/disease/banda	BANDA117_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.373945	0.936545	0.758698
data-hcp/disease/banda	BANDA118_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.373487	0.937371	0.780391
data-hcp/disease/banda	BANDA119_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.466381	0.943875	0.773534
data-hcp/disease/banda	BANDA120_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.468950	0.946238	0.788500
data-hcp/disease/banda	BANDA121_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.395278	0.934486	0.765128
data-hcp/disease/banda	BANDA122_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.409212	0.927876	0.712739
data-hcp/disease/banda	BANDA123_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.379648	0.949277	0.808766
data-hcp/disease/banda	BANDA124_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.552994	0.942343	0.745601
data-hcp/disease/banda	BANDA125_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.405532	0.933233	0.739898
data-hcp/disease/banda	BANDA126_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.424677	0.919646	0.718816
data-hcp/disease/banda	BANDA127_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.424338	0.921366	0.680691
data-hcp/disease/banda	BANDA128_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.456483	0.946650	0.783616
data-hcp/disease/banda	BANDA129_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.412333	0.606769	0.492981
data-hcp/disease/banda	BANDA130_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.499704	0.949219	0.786856
data-hcp/disease/banda	BANDA132_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.366286	0.940240	0.749956
data-hcp/disease/banda	BANDA133_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.485025	0.947020	0.785168
data-hcp/disease/banda	BANDA135_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.375009	0.936050	0.753332
data-hcp/disease/banda	BANDA136_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.372982	0.938150	0.798624
data-hcp/disease/banda	BANDA137_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.484228	0.946314	0.780893
data-hcp/disease/banda	BANDA138_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.395999	0.935989	0.735685
data-hcp/disease/banda	BANDA139_dwi	1.5 1.5 1.5 	28/370	3010.000000	0.923395	0.598362	0.320140
data-hcp/disease/banda	BANDA140_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.373821	0.946013	0.790528
data-hcp/disease/banda	BANDA141_dwi	1.5 1.5 1.5 	28/370	3005.000000	1.380900	0.934292	0.744778
data-hcp/disease/banda	BANDA142_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.469237	0.940967	0.755708
data-hcp/disease/banda	BANDA143_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.441572	0.933261	0.730614
data-hcp/disease/banda	BANDA144_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.517600	0.943317	0.763463
data-hcp/disease/banda	BANDA145_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.459299	0.866591	0.619063
data-hcp/disease/banda	BANDA146_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.395547	0.939393	0.779639
data-hcp/disease/banda	BANDA147_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.400881	0.941657	0.772672
data-hcp/disease/banda	BANDA148_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.399060	0.945507	0.801531
data-hcp/disease/banda	BANDA149_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.477880	0.943760	0.786155
data-hcp/disease/banda	BANDA150_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.464031	0.942688	0.777893
data-hcp/disease/banda	BANDA151_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.407521	0.938588	0.743115
data-hcp/disease/banda	BANDA152_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.297038	0.943330	0.809031
data-hcp/disease/banda	BANDA153_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.484931	0.945699	0.791146
data-hcp/disease/banda	BANDA154_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.311277	0.915405	0.708092
data-hcp/disease/banda	BANDA155_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.435833	0.944081	0.755325
data-hcp/disease/banda	BANDA157_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.355075	0.943084	0.789960
data-hcp/disease/banda	BANDA159_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.251747	0.899256	0.639416
data-hcp/disease/banda	BANDA161_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.348176	0.945867	0.799995
data-hcp/disease/banda	BANDA162_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.434658	0.949213	0.807106
data-hcp/disease/banda	BANDA163_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.403529	0.950286	0.809648
data-hcp/disease/banda	BANDA164_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.409702	0.941266	0.782537
data-hcp/disease/banda	BANDA165_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.500712	0.943153	0.783162
data-hcp/disease/banda	BANDA166_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.418833	0.947096	0.805997
data-hcp/disease/banda	BANDA167_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.402527	0.927016	0.690145
data-hcp/disease/banda	BANDA168_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.516578	0.943631	0.754686
data-hcp/disease/banda	BANDA169_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.474985	0.947031	0.785672
data-hcp/disease/banda	BANDA170_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.375626	0.931212	0.736943
data-hcp/disease/banda	BANDA171_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.373191	0.933784	0.750019
data-hcp/disease/banda	BANDA172_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.515815	0.943246	0.762597
data-hcp/disease/banda	BANDA173_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.360006	0.934017	0.756087
data-hcp/disease/banda	BANDA174_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.367972	0.923100	0.710481
data-hcp/disease/banda	BANDA175_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.414055	0.940051	0.790779
data-hcp/disease/banda	BANDA176_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.315930	0.534288	0.424776
data-hcp/disease/banda	BANDA177_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.540553	0.942802	0.752484
data-hcp/disease/banda	BANDA178_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.429114	0.943914	0.771743
data-hcp/disease/banda	BANDA179_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.344946	0.933152	0.749827
data-hcp/disease/banda	BANDA180_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.409329	0.946117	0.804904
data-hcp/disease/banda	BANDA181_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.340079	0.904677	0.652088
data-hcp/disease/banda	BANDA182_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.398591	0.947169	0.798320
data-hcp/disease/banda	BANDA183_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.403397	0.941778	0.766648
data-hcp/disease/banda	BANDA184_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.401875	0.949461	0.814759
data-hcp/disease/banda	BANDA185_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.342372	0.926358	0.720416
data-hcp/disease/banda	BANDA186_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.418089	0.939205	0.771892
data-hcp/disease/banda	BANDA187_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.366795	0.948027	0.812039
data-hcp/disease/banda	BANDA188_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.425278	0.933453	0.754885
data-hcp/disease/banda	BANDA190_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.489147	0.933117	0.736265
data-hcp/disease/banda	BANDA191_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.509813	0.937260	0.733623
data-hcp/disease/banda	BANDA192_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.317726	0.937109	0.781316
data-hcp/disease/banda	BANDA193_dwi	1.5 1.5 1.5 	28/370	3005.000000	1.350699	0.918848	0.711538
data-hcp/disease/banda	BANDA194_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.383937	0.935524	0.770932
data-hcp/disease/banda	BANDA195_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.394134	0.922753	0.727056
data-hcp/disease/banda	BANDA196_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.556018	0.947570	0.775046
data-hcp/disease/banda	BANDA197_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.389631	0.934894	0.777659
data-hcp/disease/banda	BANDA199_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.373317	0.920581	0.710725
data-hcp/disease/banda	BANDA200_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.311102	0.942411	0.809529
data-hcp/disease/banda	BANDA201_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.464452	0.944577	0.772892
data-hcp/disease/banda	BANDA202_dwi	1.5 1.5 1.5 	28/370	3005.000000	1.382761	0.947119	0.794825
data-hcp/disease/banda	BANDA203_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.354015	0.937124	0.774334
data-hcp/disease/banda	BANDA205_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.397290	0.942129	0.766187
data-hcp/disease/banda	BANDA206_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.516471	0.944173	0.771970
data-hcp/disease/banda	BANDA207_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.429754	0.939593	0.769073
data-hcp/disease/banda	BANDA208_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.332899	0.932052	0.766842
data-hcp/disease/banda	BANDA209_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.455060	0.948610	0.797559
data-hcp/disease/banda	BANDA210_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.384569	0.943029	0.792717
data-hcp/disease/banda	BANDA211_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.433931	0.941047	0.771752
data-hcp/disease/banda	BANDA212_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.474613	0.944965	0.776014
data-hcp/disease/banda	BANDA213_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.402354	0.934309	0.745009
data-hcp/disease/banda	BANDA214_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.399657	0.937893	0.761751
data-hcp/disease/banda	BANDA215_dwi	1.5 1.5 1.5 	28/370	3010.000000	1.237495	0.934674	0.796931
data-hcp/disease/ep	sub-1006_dwi	1.5 1.5 1.5 	14/194	3010.000000	1.992545	0.968986	0.795656
data-hcp/disease/ep	sub-1007_dwi	1.5 1.5 1.5 	14/194	3010.000000	1.620142	0.960407	0.782526
data-hcp/disease/ep	sub-1009_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.548956	0.974971	0.822063
data-hcp/disease/ep	sub-1010_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.229734	0.972383	0.821139
data-hcp/disease/ep	sub-1011_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.176063	0.971396	0.798424
data-hcp/disease/ep	sub-1012_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.562840	0.973773	0.824393
data-hcp/disease/ep	sub-1013_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.603917	0.978534	0.853069
data-hcp/disease/ep	sub-1015_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.308021	0.975302	0.833857
data-hcp/disease/ep	sub-1017_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.149593	0.972662	0.816768
data-hcp/disease/ep	sub-1018_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.389582	0.973033	0.811600
data-hcp/disease/ep	sub-1019_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.347326	0.971796	0.813518
data-hcp/disease/ep	sub-1020_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.606033	0.976548	0.841401
data-hcp/disease/ep	sub-1021_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.113862	0.970539	0.792976
data-hcp/disease/ep	sub-1024_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.307819	0.970037	0.793822
data-hcp/disease/ep	sub-1025_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.510974	0.973959	0.825678
data-hcp/disease/ep	sub-1026_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.291459	0.974037	0.824969
data-hcp/disease/ep	sub-1027_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.147452	0.963240	0.755831
data-hcp/disease/ep	sub-1028_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.439536	0.971136	0.796067
data-hcp/disease/ep	sub-1029_dwi	1.5 1.5 1.5 	14/194	3010.000000	1.908158	0.974040	0.834972
data-hcp/disease/ep	sub-1030_dwi	1.5 1.5 1.5 	14/194	3010.000000	1.624915	0.960467	0.756572
data-hcp/disease/ep	sub-1031_dwi	1.5 1.5 1.5 	14/194	3010.000000	1.821115	0.955747	0.723746
data-hcp/disease/ep	sub-1033_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.143161	0.973282	0.790326
data-hcp/disease/ep	sub-1034_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.316875	0.973446	0.824378
data-hcp/disease/ep	sub-1035_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.020334	0.963719	0.746804
data-hcp/disease/ep	sub-1036_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.099727	0.967192	0.773524
data-hcp/disease/ep	sub-1037_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.146616	0.973676	0.822971
data-hcp/disease/ep	sub-1040_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.239522	0.969586	0.795271
data-hcp/disease/ep	sub-1041_dwi	1.5 1.5 1.5 	14/194	3010.000000	2.772729	0.973871	0.817024
data-hcp/disease/ep	sub-1043_dwi	1.5 1.5 1.5 	14/194	3010.000000	1.997700	0.968596	0.799409
